"id","name","categoryId","alcoholic","glassId","instructions","thumb","ingredients","measures","createdAt","updatedAt"
80,Gimlet,3,true,12,"Add all the ingredients to a shaker and fill with ice.

Shake, and strain into a chilled cocktail glass or an Old Fashioned glass filled with fresh ice.

Garnish with a lime wheel.",https://www.thecocktaildb.com/images/media/drink/3xgldt1513707271.jpg,"{""ingredient1"":""Gin"",""ingredient2"":""Lime Juice"",""ingredient3"":""Sugar Syrup"",""ingredient4"":""Lime""}","{""measure1"":""2 1/2 oz"",""measure2"":""1/2 oz"",""measure3"":""1/2 oz"",""measure4"":""1""}",2022-05-01 16:17:18.328,2022-05-01 16:17:18.329
94,Kiwi Martini,3,true,7,"The kiwi martini is a very fun vodka cocktail and it is one of the best drinks that makes use of fresh fruit. Though there are a few recipes floating around, this is one of the easiest and it is an absolutely delightful green martini to drink.

For this recipe, you'll simply muddle slices of kiwi with simple syrup, then shake it with vodka. It's a drink that anyone can mix up in minutes and a perfect cocktail to show off your favorite vodka.",https://www.thecocktaildb.com/images/media/drink/bmxmyq1630407098.jpg,"{""ingredient1"":""Kiwi"",""ingredient2"":""Sugar Syrup"",""ingredient3"":""Vodka"",""ingredient4"":""Kiwi""}","{""measure1"":""1/2"",""measure2"":""1 tsp"",""measure3"":""1 1/2 oz"",""measure4"":""Garnish with""}",2022-05-01 16:17:18.336,2022-05-01 16:17:18.337
111,Mountain Bramble,3,true,10,"Muddle the blackberries in a tumbler glass. Mix the Gin, lemon juice and sugar syrup in a shaker and strain over chopped ice. Top with Soda water and garnish with more blackberries and some mint",https://www.thecocktaildb.com/images/media/drink/stwiva1619704025.jpg,"{""ingredient1"":""Gin"",""ingredient2"":""Lemon Juice"",""ingredient3"":""Sugar Syrup"",""ingredient4"":""Blackberries"",""ingredient5"":""Soda Water"",""ingredient6"":""Mint""}","{""measure1"":""2 oz"",""measure2"":""0.75 oz"",""measure3"":""0.75 oz"",""measure4"":""Ground"",""measure5"":""Top"",""measure6"":""Garnish with""}",2022-05-01 16:17:18.350,2022-05-01 16:17:18.350
119,Danbooka,5,true,20,pour it in and mix it.,https://www.thecocktaildb.com/images/media/drink/vurrxr1441246074.jpg,"{""ingredient1"":""Coffee"",""ingredient2"":""Everclear""}","{""measure1"":""3 parts "",""measure2"":""1 part ""}",2022-05-01 16:17:18.358,2022-05-01 16:17:18.359
128,Irish Coffee,5,true,6,"Heat the coffee, whiskey and sugar; do not boil. Pour into glass and top with cream; serve hot.",https://www.thecocktaildb.com/images/media/drink/sywsqw1439906999.jpg,"{""ingredient1"":""Irish whiskey"",""ingredient2"":""Coffee"",""ingredient3"":""Sugar"",""ingredient4"":""Whipped cream""}","{""measure1"":""1 1/2 oz "",""measure2"":""8 oz "",""measure3"":""1 tsp "",""measure4"":""1 tblsp ""}",2022-05-01 16:17:18.361,2022-05-01 16:17:18.362
140,Talos Coffee,5,true,22,Add your GM and then add your coffee.,https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg,"{""ingredient1"":""Grand Marnier"",""ingredient2"":""Coffee""}","{""measure1"":""3 parts "",""measure2"":""1 part ""}",2022-05-01 16:17:18.366,2022-05-01 16:17:18.366
166,A Day at the Beach,8,true,4,"Shake Rum, Amaretto, and Orange Juice in a shaker filled with ice. Strain over ice into a highball glass. Add Grenadine and garnish with a Pineapple Wedge and a Strawberry.",https://www.thecocktaildb.com/images/media/drink/trptts1454514474.jpg,"{""ingredient1"":""Coconut rum"",""ingredient2"":""Amaretto"",""ingredient3"":""Orange juice"",""ingredient4"":""Grenadine""}","{""measure1"":""1 oz "",""measure2"":""1/2 oz "",""measure3"":""4 oz "",""measure4"":""1/2 oz ""}",2022-05-01 16:17:18.378,2022-05-01 16:17:18.379
177,After Dinner Cocktail,8,true,7,Shake all ingredients (except lime wedge) with ice and strain into a cocktail glass. Add the wedge of lime and serve.,https://www.thecocktaildb.com/images/media/drink/vtytxq1483387578.jpg,"{""ingredient1"":""Apricot brandy"",""ingredient2"":""Triple sec"",""ingredient3"":""Lime"",""ingredient4"":""Lime""}","{""measure1"":""1 oz "",""measure2"":""1 oz "",""measure3"":""Juice of 1 "",""measure4"":""1 ""}",2022-05-01 16:17:18.389,2022-05-01 16:17:18.389
189,Almond Chocolate Coffee,8,true,20,Pour in order into coffee cup. Top with whipped creme and chocolate shcvings.,https://www.thecocktaildb.com/images/media/drink/jls02c1493069441.jpg,"{""ingredient1"":""Amaretto"",""ingredient2"":""Dark Creme de Cacao"",""ingredient3"":""Coffee""}","{""measure1"":""3/4 oz "",""measure2"":""1/2 oz "",""measure3"":""8 oz ""}",2022-05-01 16:17:18.420,2022-05-01 16:17:18.420
200,Applecar,8,true,7,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/sbffau1504389764.jpg,"{""ingredient1"":""Applejack"",""ingredient2"":""Triple sec"",""ingredient3"":""Lemon juice""}","{""measure1"":""1 oz "",""measure2"":""1 oz "",""measure3"":""1 oz ""}",2022-05-01 16:17:18.421,2022-05-01 16:17:18.422
220,Between The Sheets,8,true,7,"Pour all ingredients into shaker with ice cubes, shake, strain into chilled cocktail glass.",https://www.thecocktaildb.com/images/media/drink/of1rj41504348346.jpg,"{""ingredient1"":""Brandy"",""ingredient2"":""Light rum"",""ingredient3"":""Triple sec"",""ingredient4"":""Lemon juice""}","{""measure1"":""1 oz "",""measure2"":""1 oz "",""measure3"":""1 oz "",""measure4"":""1 oz ""}",2022-05-01 16:17:18.423,2022-05-01 16:17:18.424
228,Bobby Burns Cocktail,8,true,7,Stir all ingredients (except lemon peel) with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,https://www.thecocktaildb.com/images/media/drink/km6se51484411608.jpg,"{""ingredient1"":""Sweet Vermouth"",""ingredient2"":""Scotch"",""ingredient3"":""Benedictine"",""ingredient4"":""Lemon peel""}","{""measure1"":""1 1/2 oz "",""measure2"":""1 1/2 oz "",""measure3"":""1 1/4 tsp "",""measure4"":""1 twist of ""}",2022-05-01 16:17:18.424,2022-05-01 16:17:18.425
235,Bourbon Sour,8,true,24,"In a shaker half-filled with ice cubes, combine the bourbon, lemon juice, and sugar. Shake well. Strain into a whiskey sour glass, garnish with the orange slice and cherry.",https://www.thecocktaildb.com/images/media/drink/dms3io1504366318.jpg,"{""ingredient1"":""Bourbon"",""ingredient2"":""Lemon juice"",""ingredient3"":""Sugar"",""ingredient4"":""Orange"",""ingredient5"":""Maraschino cherry""}","{""measure1"":""2 oz "",""measure2"":""1 oz "",""measure3"":""1/2 tsp superfine "",""measure4"":""1 "",""measure5"":""1 ""}",2022-05-01 16:17:18.425,2022-05-01 16:17:18.425
247,Casino,8,true,7,Pour all ingredients into shaker with ice cubes. Shake well. Strain into chilled cocktail glass. Garnish with a lemon twist and a maraschino cherry. Serve without a straw.,https://www.thecocktaildb.com/images/media/drink/1mvjxg1504348579.jpg,"{""ingredient1"":""Gin"",""ingredient2"":""Maraschino liqueur"",""ingredient3"":""Lemon juice"",""ingredient4"":""Orange bitters"",""ingredient5"":""Cherry""}","{""measure1"":""2 oz "",""measure2"":""1/4 tsp "",""measure3"":""1/4 tsp "",""measure4"":""2 dashes "",""measure5"":""1 ""}",2022-05-01 16:17:18.426,2022-05-01 16:17:18.427
397,Turkeyball,10,true,31,Shake with ice and strain into a shot glass.,https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,"{""ingredient1"":""Wild Turkey"",""ingredient2"":""Amaretto"",""ingredient3"":""Pineapple juice""}","{""measure1"":""1 oz "",""measure2"":""3/4 oz "",""measure3"":""1 splash ""}",2022-05-01 16:17:18.708,2022-05-01 16:17:18.708
62,Corpse Reviver,3,true,7,"Shake, strain, straight up, cocktail glass rinsed with absinthe
",https://www.thecocktaildb.com/images/media/drink/gifgao1513704334.jpg,"{""ingredient1"":""Gin"",""ingredient2"":""Triple Sec"",""ingredient3"":""Lillet Blanc"",""ingredient4"":""Lemon Juice"",""ingredient5"":""Absinthe""}","{""measure1"":""3/4 oz"",""measure2"":""3/4 oz"",""measure3"":""3/4 oz"",""measure4"":""3/4 oz"",""measure5"":""1 dash""}",2022-05-01 16:17:18.304,2022-05-01 16:17:18.305
81,Gagliardo,3,true,7,"Shake well and serve in a cocktail glass. This is a home cocktail of American/Internet Bar del Pozzo, Pavia, Italy.",https://www.thecocktaildb.com/images/media/drink/lyloe91487602877.jpg,"{""ingredient1"":""Peach Vodka"",""ingredient2"":""Lemon juice"",""ingredient3"":""Galliano"",""ingredient4"":""Sirup of roses""}","{""measure1"":""5 parts "",""measure2"":""3 parts "",""measure3"":""1 part "",""measure4"":""1 part ""}",2022-05-01 16:17:18.314,2022-05-01 16:17:18.315
93,Hot Toddy,3,true,6,"STEP 1
Whisk the whisky and honey together and split between 2 heatproof glasses. Add half of the cinnamon stick to each, then top up with 200ml boiling water.

STEP 2
Add a splash of lemon juice to each, then taste and add more to your preference. Finish each with a slice of lemon, studded with a clove, and serve immediately.",https://www.thecocktaildb.com/images/media/drink/ggx0lv1613942306.jpg,"{""ingredient1"":""Whiskey"",""ingredient2"":""Honey"",""ingredient3"":""Cinnamon"",""ingredient4"":""lemon"",""ingredient5"":""Cloves""}","{""measure1"":""50 ml"",""measure2"":""15 ml"",""measure3"":""1"",""measure4"":""1"",""measure5"":""2""}",2022-05-01 16:17:18.333,2022-05-01 16:17:18.333
104,Martini,3,true,7,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",https://www.thecocktaildb.com/images/media/drink/71t8581504353095.jpg,"{""ingredient1"":""Gin"",""ingredient2"":""Dry Vermouth"",""ingredient3"":""Olive""}","{""measure1"":""1 2/3 oz "",""measure2"":""1/3 oz "",""measure3"":""1 ""}",2022-05-01 16:17:18.346,2022-05-01 16:17:18.347
114,Chocolate Drink,4,false,20,"Melt the bar in a small amount of boiling water. Add milk. Cook over low heat, whipping gently (with a whisk, i would assume) until heated well. Don't let it boil! Serve in coffee mug.",https://www.thecocktaildb.com/images/media/drink/q7w4xu1487603180.jpg,"{""ingredient1"":""Chocolate"",""ingredient2"":""Milk"",""ingredient3"":""Water""}","{""measure1"":""125 gr"",""measure2"":""3/4 L ""}",2022-05-01 16:17:18.352,2022-05-01 16:17:18.352
133,Kioki Coffee,5,true,20,Stir. Add whipped cream to the top.,https://www.thecocktaildb.com/images/media/drink/uppqty1441247374.jpg,"{""ingredient1"":""Kahlua"",""ingredient2"":""Brandy"",""ingredient3"":""Coffee""}","{""measure1"":""1 oz "",""measure2"":""1/2 oz ""}",2022-05-01 16:17:18.363,2022-05-01 16:17:18.363
141,Tennesee Mud,5,true,20,"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.",https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg,"{""ingredient1"":""Coffee"",""ingredient2"":""Jack Daniels"",""ingredient3"":""Amaretto"",""ingredient4"":""Whipped cream""}","{""measure1"":""8 oz "",""measure2"":""4 oz "",""measure3"":""4 oz ""}",2022-05-01 16:17:18.367,2022-05-01 16:17:18.368
152,Cranberry Cordial,7,true,2,"Place the chopped cranberries in a 2 liter jar that has a tight-fitting lid. Add the sugar and rum. Adjust the lid securely and place the jar in a cool, dark place. Invert the jar and shake it every day for six weeks. Strain the cordial into bottles and seal with corks.",https://www.thecocktaildb.com/images/media/drink/qtspsx1472667392.jpg,"{""ingredient1"":""Cranberries"",""ingredient2"":""Sugar"",""ingredient3"":""Light rum""}","{""measure1"":""1/2 kg chopped "",""measure2"":""3/4 L "",""measure3"":""1/2 L ""}",2022-05-01 16:17:18.372,2022-05-01 16:17:18.373
162,"69 Special",8,true,2,"Pour 2 oz. gin. Add 4 oz. 7-up. Add Lemon Juice for flavor. If you are weak, top up glass with more 7-Up.",https://www.thecocktaildb.com/images/media/drink/vqyxqx1472669095.jpg,"{""ingredient1"":""Gin"",""ingredient2"":""7-Up"",""ingredient3"":""Lemon juice""}","{""measure1"":""2 oz dry "",""measure2"":""4 oz "",""measure3"":""0.75 oz ""}",2022-05-01 16:17:18.377,2022-05-01 16:17:18.378
170,Adam Sunrise,8,true,2,"Fill blender up with ice. Fill half with Bartons Vodka. Put 10 tsp of sugar, add 1/2 can lemonade concentrate, fill to top with water. Blend for 60 seconds.",https://www.thecocktaildb.com/images/media/drink/vtuyvu1472812112.jpg,"{""ingredient1"":""Vodka"",""ingredient2"":""Lemonade"",""ingredient3"":""Water"",""ingredient4"":""Sugar""}","{""measure1"":""1/2 "",""measure2"":""1/2 can "",""measure3"":""1/2 "",""measure4"":""10 tsp ""}",2022-05-01 16:17:18.388,2022-05-01 16:17:18.389
183,Allegheny,8,true,7,Shake all ingredients (except lemon peel) with ice and strain into a cocktail glass. Top with the twist of lemon peel and serve.,https://www.thecocktaildb.com/images/media/drink/uwvyts1483387934.jpg,"{""ingredient1"":""Dry Vermouth"",""ingredient2"":""Bourbon"",""ingredient3"":""Blackberry brandy"",""ingredient4"":""Lemon juice"",""ingredient5"":""Lemon peel""}","{""measure1"":""1 oz "",""measure2"":""1 oz "",""measure3"":""1 1/2 tsp "",""measure4"":""1 1/2 tsp "",""measure5"":""1 twist of ""}",2022-05-01 16:17:18.420,2022-05-01 16:17:18.420
198,Amaretto Sunrise,8,true,2,Mix together the amaretto and orange juice. Pour into glass and then add the grenadine untill you see the sunrise.,https://www.thecocktaildb.com/images/media/drink/akcpsh1493070267.jpg,"{""ingredient1"":""Amaretto"",""ingredient2"":""Orange juice"",""ingredient3"":""Grenadine""}","{""measure1"":""1 cl "",""measure2"":""4 oz "",""measure3"":""1/4 cl ""}",2022-05-01 16:17:18.421,2022-05-01 16:17:18.421
211,Autodafé,8,true,4,Mix and fill up with soda water. Drunk by finns on a sunny day any time of the year and day.,https://www.thecocktaildb.com/images/media/drink/7dkf0i1487602928.jpg,"{""ingredient1"":""Vodka"",""ingredient2"":""Lime juice"",""ingredient3"":""Soda water""}","{""measure1"":""4 cl "",""measure2"":""1 dash ""}",2022-05-01 16:17:18.422,2022-05-01 16:17:18.423
224,Blue Mountain,8,true,10,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into an old-fashioned glass almost filled with ice cubes.",https://www.thecocktaildb.com/images/media/drink/bih7ln1582485506.jpg,"{""ingredient1"":""Añejo rum"",""ingredient2"":""Tia maria"",""ingredient3"":""Vodka"",""ingredient4"":""Orange juice"",""ingredient5"":""Lemon juice""}","{""measure1"":""1 1/2 oz "",""measure2"":""1/2 oz "",""measure3"":""1/2 oz "",""measure4"":""1 oz "",""measure5"":""1 tsp ""}",2022-05-01 16:17:18.424,2022-05-01 16:17:18.425
237,Brandy Cobbler,8,true,10,"In an old-fashioned glass, dissolve the sugar in the club soda. Add crushed ice until the glass is almost full. Add the brandy. Stir well. Garnish with the cherry and the orange and lemon slices.",https://www.thecocktaildb.com/images/media/drink/5xgu591582580586.jpg,"{""ingredient1"":""Sugar"",""ingredient2"":""Club soda"",""ingredient3"":""Lemon"",""ingredient4"":""Brandy"",""ingredient5"":""Maraschino cherry"",""ingredient6"":""Orange""}","{""measure1"":""1 tsp superfine "",""measure2"":""3 oz "",""measure3"":""1 "",""measure4"":""2 oz "",""measure5"":""1 "",""measure6"":""1 ""}",2022-05-01 16:17:18.425,2022-05-01 16:17:18.426
245,Champagne Cocktail,8,true,9,Add dash of Angostura bitter onto sugar cube and drop it into champagne flute. Add cognac followed by gently pouring chilled champagne. Garnish with orange slice and maraschino cherry.,https://www.thecocktaildb.com/images/media/drink/t5pv461606773026.jpg,"{""ingredient1"":""Champagne"",""ingredient2"":""Sugar"",""ingredient3"":""Bitters"",""ingredient4"":""Lemon peel"",""ingredient5"":""Cognac""}","{""measure1"":""Chilled "",""measure2"":""1 piece "",""measure3"":""2 dashes "",""measure4"":""1 twist of "",""measure5"":""1 dash""}",2022-05-01 16:17:18.427,2022-05-01 16:17:18.427
259,Amaretto Stone Sour,2,true,2,Shake and Serve over ice,https://www.thecocktaildb.com/images/media/drink/xwryyx1472719921.jpg,"{""ingredient1"":""Amaretto"",""ingredient2"":""Sour mix"",""ingredient3"":""Orange juice""}","{""measure1"":""1 part "",""measure2"":""1 part "",""measure3"":""1 part ""}",2022-05-01 16:17:18.644,2022-05-01 16:17:18.644
65,Cosmopolitan Martini,3,true,7,"Pour all ingredients in mixing glass half filled with ice, shake and strain into chilled Martini glass.",https://www.thecocktaildb.com/images/media/drink/upxxpq1439907580.jpg,"{""ingredient1"":""Cointreau"",""ingredient2"":""Vodka"",""ingredient3"":""Lime"",""ingredient4"":""Cranberry juice""}","{""measure1"":""1/2 oz "",""measure2"":""1 oz "",""measure3"":""Juice of 1/2 "",""measure4"":""1 splash ""}",2022-05-01 16:17:18.307,2022-05-01 16:17:18.307
82,Frosé,3,true,7,"Step 1
Pour rosé into a 13x9"" pan and freeze until almost solid (it won't completely solidify due to the alcohol), at least 6 hours.

Step 2
Meanwhile, bring sugar and ½ cup water to a boil in a medium saucepan; cook, stirring constantly, until sugar dissolves, about 3 minutes. Add strawberries, remove from heat, and let sit 30 minutes to infuse syrup with strawberry flavor. Strain through a fine-mesh sieve into a small bowl (do not press on solids); cover and chill until cold, about 30 minutes.

Step 3
Scrape rosé into a blender. Add lemon juice, 3½ ounces strawberry syrup, and 1 cup crushed ice and purée until smooth. Transfer blender jar to freezer and freeze until frosé is thickened (aim for milkshake consistency), 25–35 minutes.

Step 4
Blend again until frosé is slushy. Divide among glasses.

Step 5
Do Ahead: Rosé can be frozen 1 week ahead.",https://www.thecocktaildb.com/images/media/drink/b4cadp1619695347.jpg,"{""ingredient1"":""Rose"",""ingredient2"":""Sugar"",""ingredient3"":""Strawberries"",""ingredient4"":""Lemon Juice""}","{""measure1"":""750 ml"",""measure2"":""1/2 cup"",""measure3"":""8 oz"",""measure4"":""2-3 oz""}",2022-05-01 16:17:18.313,2022-05-01 16:17:18.314
